ezloophw-py logger started on:,2026-3-5_141727,,,,,,,,,,,,,,,,,,,,
ctrl_params:,{'n_inputs': 2, 'bidirectional': True,'u_offset': array([1022.,1022,1022,1022.]),'u_max': 1350.0, 'cmd_separator': ',', 'cmd_bookends': ('<', '>')},,,,,,,,,,
Timestamp (millisec since midnight today),Test time,u_t(0),u_t(1),MPRpressure_0,MPRpressure_1,MPRpressure_2,MPRpressure_3,ForcePlate_0,ForcePlate_1,RPRpressure_0,tagid_x_102,tagid_y_102,tagid_rotation102,tagid_x_103,tagid_y_103,tagid_rotation103,tagid_x_104,tagid_y_104,tagid_rotation104,theta_0,theta_1
51453778,2.599000,0.000000,0.000000,1028.14,1028.55,1029.79,1030.62,-0.02,0.0,1400.8,649.6957306018170,672.5443406359720,0.30458668903347700,646.34744011528,330.21579312147400,2.530794450682130,644.0604756228850,40.6275786214769,-0.28846611180063100,0.5603879593381490,-0.6683034671604820
51453878,2.701000,0.000000,0.000000,1028.13,1028.54,1029.69,1030.56,-0.02,0.0,1400.88,649.7489521679350,672.5979658574290,0.31333204774050000,646.2401073232950,330.20190924427800,2.4109087770497100,643.9968693520890,40.71177874902360,-0.23517288631701900,0.587141584529586,-0.7303112259063450
51453978,2.800000,0.000000,0.000000,1028.11,1028.5,1029.83,1030.55,-0.02,0.0,1400.75,649.7363564884550,672.5770558755250,0.3078549223315250,646.3585193982450,330.1948196826070,2.5183183271453500,643.9094475985490,40.7419344832363,-0.21504902204428400,0.5652440751734460,-0.6457179626344580
51454078,2.900000,0.000000,0.000000,1028.06,1028.58,1029.69,1030.51,-0.02,0.0,1400.75,649.7356523312620,672.5899520941600,0.3159992932977970,646.3176050583580,330.2208947134330,2.5289094044561900,644.0370831063860,40.71794587506200,-0.2918409711230310,0.5719943803157060,-0.6926580199330200
51454179,3.000000,0.000000,0.000000,1028.18,1028.54,1029.7,1030.51,-0.01,0.0,1400.76,649.7789183435210,672.6085141684380,0.3670033964097450,646.216399525828,330.19549315264300,2.415459701497610,643.9591068179480,40.73430580838730,-0.22428970015401400,0.5960927758225210,-0.7453873993216350
51454278,3.101000,0.000000,0.000000,1028.1,1028.55,1029.77,1030.58,-0.01,0.0,1400.77,649.7402377986600,672.5852213281880,0.31155439904647400,646.3509121033500,330.2031568386630,2.3879282706794400,644.160889445117,40.649435310174800,-0.3263398369296140,0.5671667265636180,-0.7009884349006880
51454378,3.202000,0.000000,0.000000,1028.0,1028.46,1029.78,1030.52,0.0,0.0,1400.85,649.7021201578000,672.523536204736,0.2909219199233420,646.3442871606530,330.19340121670600,2.327908967192330,644.3389917345300,40.67845753634530,-0.4533933956466630,0.5619823372058700,-0.7271177074640500
51454478,3.302000,0.000000,0.000000,1028.14,1028.58,1029.73,1030.49,0.0,0.0,1400.79,649.6908489322760,672.5404988678620,0.2795799668983750,646.3926803105360,330.20394020687100,2.3482448949713900,644.4534080735040,40.650615693873200,-0.5035437257960230,0.5519868999041260,-0.7202432610812600
51454578,3.402000,0.000000,0.000000,1028.02,1028.57,1029.78,1030.53,0.0,0.0,1400.8,649.7323226851620,672.5799446290450,0.2933002859142740,646.3296308502090,330.1848812136780,2.3232899446490900,644.5261604275510,40.65855767580920,-0.5236919457626230,0.5693816416255550,-0.7818703209303190
51454678,3.502000,0.000000,0.000000,1028.13,1028.44,1029.71,1030.46,0.0,0.0,1400.73,649.7342561988110,672.6059786435780,0.33082020280189700,646.2772683499390,330.20599235389100,2.389938156205500,644.443230076008,40.672260104712300,-0.4379727131807750,0.5784582117955000,-0.7939837653210740
